// SpatialAnalyzer SA 2021.3.1012.1 ( x64 )  
// Points Relative to Coordinate Frame 'Standpunkt 1::WORLD'
// AXES = CARTESIAN: X,  Y,  Z (mm)
// Collection,  Group,  Point,  X,  Y,  Z,  [Planar Offset],  [Radial Offset],  [Timestamp],  [Notes],  [Most Recent Active Measurement Details]

Standpunkt 1,  Geometrie1,  1,  1723.693818,  719.334967,  -804.670984,  6.350000,  6.350000,  05/10/19 14:05:18,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  41,  1730.093595,  714.429907,  -767.747811,  6.350000,  6.350000,  05/10/19 14:05:22,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  42,  1730.725895,  714.125639,  -767.021763,  6.350000,  6.350000,  05/10/19 14:05:22,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  43,  1731.342858,  713.764199,  -766.312569,  6.350000,  6.350000,  05/10/19 14:05:22,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  44,  1731.871428,  713.252849,  -765.633459,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  46,  1733.046396,  712.308880,  -764.318099,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  47,  1733.622535,  711.765402,  -763.688985,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  48,  1734.239861,  711.257197,  -763.078693,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  49,  1734.888689,  710.757439,  -762.484577,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  50,  1735.730698,  710.574652,  -761.957916,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  51,  1736.543719,  710.296759,  -761.429904,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  52,  1736.870871,  709.465091,  -760.962715,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  53,  1737.454327,  708.806504,  -760.487107,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  54,  1738.125362,  708.218867,  -760.017741,  6.350000,  6.350000,  05/10/19 14:05:23,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  55,  1738.835390,  707.664485,  -759.564938,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  56,  1739.694547,  707.348157,  -759.148073,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  57,  1740.474019,  706.850285,  -758.746107,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  58,  1741.176366,  706.229600,  -758.370557,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  59,  1741.961065,  705.697300,  -758.014489,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  60,  1742.862548,  705.359544,  -757.691760,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  61,  1743.729368,  704.950123,  -757.393358,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  62,  1744.592094,  704.522523,  -757.119395,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  63,  1745.254306,  703.810339,  -756.877526,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  64,  1746.107612,  703.337131,  -756.650184,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  65,  1746.973596,  702.866627,  -756.451334,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  66,  1747.756927,  702.258803,  -756.280640,  6.350000,  6.350000,  05/10/19 14:05:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  67,  1748.544481,  701.635646,  -756.125530,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  68,  1749.313111,  700.983787,  -756.015768,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  69,  1750.181995,  700.497368,  -755.908934,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  70,  1751.149287,  700.195260,  -755.865930,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  71,  1752.036578,  699.722236,  -755.826994,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  72,  1753.005852,  699.464199,  -755.817069,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  73,  1753.691484,  698.734890,  -755.840361,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  74,  1754.423385,  698.044483,  -755.875027,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  75,  1755.409407,  697.867018,  -755.926144,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  76,  1756.387127,  697.667910,  -756.001106,  6.350000,  6.350000,  05/10/19 14:05:25,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  77,  1757.213245,  697.110534,  -756.123068,  6.350000,  6.350000,  05/10/19 14:05:26,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  78,  1757.741651,  696.260731,  -756.257977,  6.350000,  6.350000,  05/10/19 14:05:26,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  79,  1758.504218,  695.616243,  -756.431315,  6.350000,  6.350000,  05/10/19 14:05:26,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  80,  1759.396786,  695.193895,  -756.619095,  6.350000,  6.350000,  05/10/19 14:05:26,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  81,  1760.396219,  695.187923,  -756.793495,  6.350000,  6.350000,  05/10/19 14:05:26,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie1,  82,  1761.298563,  694.827517,  -757.035226,  6.350000,  6.350000,  05/10/19 14:05:26,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
